Contingency,DeviceName,DeviceType,Action
DEULLIG8,15000 DFW_EE1 15005 DFW_SE1 1,LINE,OUT
DEULLIG8,2016 EULESS_8 15010 DFW_DW1 1,LINE,OUT
DEULSAG8,565 KELLER 1856 KELLER1T 1,LINE,OUT
DEULSAG8,2026 CLYVIL1_ 12026 CLYVIL1 1,LINE,OUT
DEULSAG8,1856 KELLER1T 2034 KLR_MAG2 1,LINE,OUT
DEULSAG8,1856 KELLER1T 11857 MCPHERS 1,LINE,OUT
DEULSAG8,2052 BD_WDSN2 12051 BD_WDSN 1,LINE,OUT
DEULSAG8,2051 BD_WDSN1 12050 BEDFORD 1,LINE,OUT
DEULSAG8,2040 MEADPRK2 2041 SMITHFD1 1,LINE,OUT
DEULSAG8,2040 MEADPRK2 2044 WATAGAS_ 1,LINE,OUT
DEULSAG8,2034 KLR_MAG2 12034 HRTAG2_ 1,LINE,OUT
DEULSAG8,2026 CLYVIL1_ 2050 BEDFORD1 1,LINE,OUT
DEULSAG8,1957 SAGINAW1 2047 HALTOM1_ 1,LINE,OUT
DEULSAG8,1838 PARKVIST 1857 MCPHERSN 1,LINE,OUT
DEULSAG8,2034 KLR_MAG2 2038 WPKELLR2 1,LINE,OUT
DEULSAG8,2044 WATAGAS_ 2047 HALTOM1_ 1,LINE,OUT
DEULSAG8,2027 BEARCK1_ 2038 WPKELLR2 1,LINE,OUT
DEULSAG8,2016 EULESS_8 2052 BD_WDSN2 1,LINE,OUT
DEULSAG8,2016 EULESS_8 2051 BD_WDSN1 1,LINE,OUT
DEULSAG8,2050 BEDFORD1 2052 BD_WDSN2 1,LINE,OUT
DEULSAG8,2044 WATAGAS_ 2045 WATAGA1_ 1,LINE,OUT
DEULSAG8,2026 CLYVIL1_ 2027 BEARCK1_ 1,LINE,OUT
DEULSAG8,12034 HRTAG2_ 12036 KEL_MAG 1,LINE,OUT
DEULSAG8,2041 SMITHFD1 12050 BEDFORD 1,LINE,OUT
DEULSAG8,1838 PARKVIST 1854 ROANOKE1 1,LINE,OUT
DEULSAG8,2051 BD_WDSN1 12052 BD_WDSN 1,LINE,OUT
DEVRBNB5,1880 ROCKYCRK 1882 EVRMAN_W 1,LINE,OUT
DEVRBNB5,1886 EVRMAN_E 1935 SYCMRCRK 1,LINE,OUT
DEVRBNB5,1870 BENBRK_B 1935 SYCMRCRK 1,LINE,OUT
DEVRCPS5,1900 COMCHPKW 11885 EVRMNTI 1,LINE,OUT
DEVRCPS5,1887 EVRMNTIE 1888 DECRDOVA 1,LINE,OUT
DEVRCPS5,1886 EVRMAN_E 1887 EVRMNTIE 1,LINE,OUT
DEVRCPS5,1886 EVRMAN_E 11885 EVRMNTI 1,LINE,OUT
DEVRCPS5,1882 EVRMAN_W 1887 EVRMNTIE 1,LINE,OUT
DEVRCPS5,1882 EVRMAN_W 11885 EVRMNTI 1,LINE,OUT
DEVRHLS8,2220 TATE_W_T 2224 OAKHILL1 1,LINE,OUT
DEVRHLS8,2219 BWN_TAT_ 2232 BOWEN2_T 1,LINE,OUT
DEVRHLS8,2219 BWN_TAT_ 2221 TATE_E_T 1,LINE,OUT
DEVRHLS8,1951 HANDLEYD 2220 TATE_W_T 1,LINE,OUT
DEVRHLS8,1883 EVRMAN_A 2224 OAKHILL1 1,LINE,OUT
DEVRHLS8,2225 OAKHILL2 2227 OAKHILL2 1,LINE,OUT
DEVRHLS8,2221 TATE_E_T 2225 OAKHILL2 1,LINE,OUT
DEVRHLS8,2220 TATE_W_T 2222 TATESPG1 1,LINE,OUT
DEVRHLS8,1884 EVRMAN_B 2225 OAKHILL2 1,LINE,OUT
DEVRHLS8,2232 BOWEN2_T 2234 VILGCRK1 1,LINE,OUT
DEVRHLS8,2224 OAKHILL1 2226 OAKHILL1 1,LINE,OUT
DEVRHLS8,2234 VILGCRK1 2239 DAVIS1_8 1,LINE,OUT
DEVRHLS8,2232 BOWEN2_T 2233 BOWEN2_8 1,LINE,OUT
DEVRHLS8,1950 HANDLEYC 2219 BWN_TAT_ 1,LINE,OUT
DEVRHLS8,2221 TATE_E_T 2223 TATESPG3 1,LINE,OUT
DFAIBOE8,5470 FAIRRA 7168 L_BOERNE 1,LINE,OUT
DFAIBOE8,5470 FAIRRA 7169 L_FAIROA 1,LINE,OUT
STILSAN9,5695 SIMMONSS 5696 CALLIHAM 1,LINE,OUT
STILSAN9,5693 SNMIGUEL 906344 SNMIGU 1,LINE,OUT
STILSAN9,5686 GEORGEWS 5695 SIMMONSS 1,LINE,OUT
STILSAN9,5693 SNMIGUEL 5702 SNMIGUEL 1,LINE,OUT
STILSAN9,5697 SCALLIHA 5699 CHKCANPR 1,LINE,OUT
STILSAN9,5696 CALLIHAM 5698 NCALLIHA 1,LINE,OUT
STILSAN9,5696 CALLIHAM 5697 SCALLIHA 1,LINE,OUT
STILSAN9,5693 SNMIGUEL 5698 NCALLIHA 1,LINE,OUT
STIPIND8,76001 L_TIPPE 76016 L_DESKY 1,LINE,OUT
STIPMCA8,76001 L_TIPPE 76595 L_NORTM 1,LINE,OUT
STIPWES8,76001 L_TIPPE 76013 L_WESTY 1,LINE,OUT
STITSCA8,5963 TITAN 8337 SCARBIDE 1,LINE,OUT
DGV_SCR8,42581 ELLING0 43082 PILGRM0 07,LINE,OUT
DGV_SCR8,42042 CC_AM__ 42681 GARDEN_ 07,LINE,OUT
DGV_SCR8,43082 PILGRM0 43505 WEBSTR_ 07,LINE,OUT
DGV_SCR8,42922 MARYCK9 48250 MARYCK9 91,LINE,OUT
DGV_SCR8,42680 GARDEN_ 42681 GARDEN_ 07,LINE,OUT
DGV_SCR8,42042 CC_AM__ 42581 ELLING0 07,LINE,OUT
DGV_SCR8,42762 MY_HA__ 43372 S_HOUS_ 92,LINE,OUT
DGV_SCR8,48013 ALMEDA0 48060 CHOC_B0 07,LINE,OUT
DGV_SCR8,43372 S_HOUS_ 43610 SCRDLE_ 92,LINE,OUT
DGV_SCR8,42680 GARDEN_ 42762 MY_HA__ 92,LINE,OUT
DGV_SCR8,43505 WEBSTR_ 43507 WEBSTR_ 63,LINE,OUT
DHAMJET8,9202 HAMILMB2 9260 RIVERPLS 1,LINE,OUT
DHAMJET8,9155 ANGUSVAL 9220 JETT 1,LINE,OUT
DHAMRIV8,9155 ANGUSVAL 9203 HAMILMB1 1,LINE,OUT
DHAMRIV8,9202 HAMILMB2 9260 RIVERPLS 1,LINE,OUT
DHAMSUM8,9203 HAMILMB1 9283 UTBALC 1,LINE,OUT
DHAMSUM8,9202 HAMILMB2 9280 SUMMITS 1,LINE,OUT
DHARCAL8,5190 HARLANDA 5385 SOUTHSAN 1,LINE,OUT
DHARCAL8,5190 HARLANDA 5395 SOMMERS 1,LINE,OUT
DHARMCN8,7333 L_HARRBR 7334 L_MCNEIL 1,LINE,OUT
DHARMCN8,9079 MCNEILN 9193 DESSAU 2,LINE,OUT
DHARSOM8,5190 HARLANDA 5395 SOMMERS 1,LINE,OUT
DHARSOM8,5310 MERIDA 5395 SOMMERS 1,LINE,OUT
DHARSOU8,5190 HARLANDA 5385 SOUTHSAN 1,LINE,OUT
DHARSOU8,5310 MERIDA 5395 SOMMERS 1,LINE,OUT
DHAYAN58,7170 L_BERGHE 7171 L_ANTLER 1,LINE,OUT
DHAYAN58,7043 L_HAYSEN 7046 L_KENDAL 1,LINE,OUT
DHAYBE58,7043 L_HAYSEN 7046 L_KENDAL 1,LINE,OUT
DHAYBE58,7169 L_FAIROA 7170 L_BERGHE 1,LINE,OUT
DHAYBO58,7153 L_WELFAR 7168 L_BOERNE 1,LINE,OUT
DHAYBO58,7043 L_HAYSEN 7046 L_KENDAL 1,LINE,OUT
DHAYHI58,7171 L_ANTLER 7177 L_HIGH46 1,LINE,OUT
DHAYHI58,7043 L_HAYSEN 7046 L_KENDAL 1,LINE,OUT
DHAYRI58,7043 L_HAYSEN 7046 L_KENDAL 1,LINE,OUT
DHAYRI58,7172 L_HENNE_ 7173 L_RIVEOA 1,LINE,OUT
DHA_RI58,7173 L_RIVEOA 7177 L_HIGH46 1,LINE,OUT
DHA_RI58,7043 L_HAYSEN 7046 L_KENDAL 1,LINE,OUT
DHB_DSN8,40830 HUMBLE_ 40831 HUMBLE_ 94,LINE,OUT
DHB_DSN8,40475 DEUSEN_ 40831 HUMBLE_ 94,LINE,OUT
DHB_DSN8,40710 GRNBYU_ 41222 PARKWY9 94,LINE,OUT
DHB_DSN8,40911 KING__9 41222 PARKWY9 94,LINE,OUT
DHB_DSN8,40830 HUMBLE_ 40911 KING__9 94,LINE,OUT
DHB_TWG8,46550 TRSWIG_ 46570 WESFLD_ 66,LINE,OUT
DHB_TWG8,40830 HUMBLE_ 46550 TRSWIG_ 66,LINE,OUT
DHCKRNK5,1845 ROANOKE3 1853 ROANOKE2 1,LINE,OUT
DHCKRNK5,1845 ROANOKE3 1847 ROANOKE1 1,LINE,OUT
DHCKRNK5,1845 ROANOKE3 2081 HICKS_SW 1,LINE,OUT
DHCKRNK5,1851 ROANOKE1 1855 ALLIANCE 1,LINE,OUT
DHCKRNK5,1855 ALLIANCE 2081 HICKS_SW 1,LINE,OUT
DHCKRNK8,1854 ROANOKE1 1866 ELIZCRK1 1,LINE,OUT
DHCKRNK8,1866 ELIZCRK1 2082 HICKS_SW 2,LINE,OUT
DHCKRNK8,1852 ROANOKE2 902677 ELIZCR 3,LINE,OUT
DHCKRNK8,2082 HICKS_SW 11855 JNDAY_R 1,LINE,OUT
DHCKRNK8,11855 JNDAY_R 902677 ELIZCR 1,LINE,OUT
DHCKSAG8,564 SUMRFELD 2077 FOSLCRK1 1,LINE,OUT
DHCKSAG8,1957 SAGINAW1 2071 BLUEMD1_ 1,LINE,OUT
DHCKSAG8,1957 SAGINAW1 2077 FOSLCRK1 1,LINE,OUT
DHCKSAG8,2075 WAGROBT1 2082 HICKS_SW 1,LINE,OUT
DHCKSAG8,564 SUMRFELD 2075 WAGROBT1 1,LINE,OUT
DHCKSAG8,2071 BLUEMD1_ 2076 WAGROBT2 1,LINE,OUT
DHCKSAG8,2076 WAGROBT2 2082 HICKS_SW 1,LINE,OUT
SECNMO28,1019 MOSS_8 1250 YUKONSS_ 2,LINE,OUT
SECTPAY9,1764 BELLS1_9 37140 TNBELLS 1,LINE,OUT
SECTPAY9,1764 BELLS1_9 1765 ECTOR1_9 1,LINE,OUT
SECTPAY9,1761 BONHMSS_ 1765 ECTOR1_9 1,LINE,OUT
SECTPAY9,1759 PAYNE1_9 1764 BELLS1_9 1,LINE,OUT
SECTWIN9,1142 HOLTSS_9 1257 ECTRSHLT 1,LINE,OUT
SECTWIN9,1256 GOLDSMIT 1261 GOLDGFTA 1,LINE,OUT
SECTWIN9,1257 ECTRSHLT 1261 GOLDGFTA 1,LINE,OUT
SECTWIN9,1257 ECTRSHLT 11257 ECTRSHL 1,LINE,OUT
SECTWIN9,1255 ODESBASN 1261 GOLDGFTA 1,LINE,OUT
SECTWIN9,1254 ODBASSS_ 1255 ODESBASN 1,LINE,OUT
SEDDWWE9,147 LORENA 3580 EDDY1_9 1,LINE,OUT
SEDDWWE9,147 LORENA 3578 LORENA_9 1,LINE,OUT
SEDDWWE9,3580 EDDY1_9 3581 TROY1_9 1,LINE,OUT
SEDDWWE9,3581 TROY1_9 3644 TEMPLE1_ 1,LINE,OUT
SEDDWWE9,3437 WACO_W1_ 3578 LORENA_9 1,LINE,OUT
SEDECRM9,6372 EDEN2A 6376 CRM1TP2A 1,LINE,OUT
SEDECRM9,6376 CRM1TP2A 6377 CRMWD12A 1,LINE,OUT
SEDEYEL9,6363 YELWJCKT 6372 EDEN2A 1,LINE,OUT
SED_DEC8,9187 DECK_MB1 9196 ED_BLUE 1,LINE,OUT
SED_KIN8,9122 KINGSMB1 9196 ED_BLUE 1,LINE,OUT
SEFPCRL8,2578 CRLTNE_8 2587 ELMFK2T_ 1,LINE,OUT
SEFPCRL8,2581 ELMFKN2_ 2589 ELMFK2_8 1,LINE,OUT
SEFPCRL8,2385 NTHLK_S8 2587 ELMFK2T_ 1,LINE,OUT
SEFPCRL8,2581 ELMFKN2_ 2587 ELMFK2T_ 1,LINE,OUT
SEILELB8,79608 SU_ELBO 79620 SU_EILA 1,LINE,OUT
SEILPCT8,11337 POLECAT 79620 SU_EILA 1,LINE,OUT
SEL2NNT8,2481 ELEVEE_W 12863 SLOTM2_ 1,LINE,OUT
SEL2NNT8,2863 NNET3_8 12863 SLOTM2_ 1,LINE,OUT
SELBBUL8,79604 BULLDOG 79608 SU_ELBO 1,LINE,OUT
SELBLNG5,1058 LONGSHOR 131652 ELB_1_ 1,LINE,OUT
SELCRIC9,5535 RICEBIRD 5538 ELCAMPOS 1,LINE,OUT
SELERIL5,6101 RILEY7A 141351 ELECTR 1,LINE,OUT
SELGGID8,3674 ELGIN_ET 7331 L_CEDAHI 1,LINE,OUT
SELGGID8,3674 ELGIN_ET 13674 ELGIN_E 1,LINE,OUT
SELGGID8,3674 ELGIN_ET 7326 L_SWIFTE 1,LINE,OUT
SELGGIL8,3650 ELGIN_SS 7336 L_GILLCR 1,LINE,OUT
SELGSI38,5792 SIOUXSUB 85005 ELGATO4 1,LINE,OUT
SELGSND8,3650 ELGIN_SS 13430 SAND_TX 1,LINE,OUT
SELKFOR5,2437 FRNY1_5 3105 ELKTON_5 1,LINE,OUT
SELKMLS5,3100 MARTINLK 3105 ELKTON_5 1,LINE,OUT
SELKPLS9,3286 GRAPELND 3290 ELKGUFTA 1,LINE,OUT
SELKPLS9,3285 ELKHART_ 3290 ELKGUFTA 1,LINE,OUT
SELKPLS9,3273 PALESTNE 3285 ELKHART_ 1,LINE,OUT
SELKPLS9,3291 SLOCUMTA 3293 ELKGULF_ 1,LINE,OUT
SELKPLS9,3290 ELKGUFTA 3291 SLOCUMTA 1,LINE,OUT
SELKPLS9,3286 GRAPELND 3289 CROCKETT 1,LINE,OUT
SELMBND8,968 BENDAVIS_ 906101 ELMGRO 1,LINE,OUT
SELMELM8,2705 GDELMGRV 906101 ELMGRO 1,LINE,OUT
SELMFIR8,821 FIREWHEEL 855 ELMGROVE 1,LINE,OUT
SELMLOV8,1094 MASON_8 11083 RIVERTO 1,LINE,OUT
SELMLOV8,1074 WINKSS_8 1092 LOVING_8 3,LINE,OUT
SELMLOV8,1093 ELMAR_8 1094 MASON_8 1,LINE,OUT
SELMLOV8,1081 ANDRANCH 1093 ELMAR_8 1,LINE,OUT
SELMLOV8,1081 ANDRANCH 1092 LOVING_8 1,LINE,OUT
SELMMA25,5133 ELMCREEK 7044 L_MARION 2,LINE,OUT
SELMMAR5,5133 ELMCREEK 7044 L_MARION 1,LINE,OUT
SELMSK35,5133 ELMCREEK 5371 SKYLINE_ 2,LINE,OUT
SELMSKY5,5133 ELMCREEK 5371 SKYLINE_ 1,LINE,OUT
XGR255,140654 GRANDV 34.5 140656 GRANDV 345 T3,XFMR,OUT
XGR355,140655 GRANDV 34.5 140656 GRANDV 345 T4,XFMR,OUT
XGRA55,140651 GRANDV 34.5 140653 GRANDV 345 1,XFMR,OUT
XGRS58,1431 GRHAMSES 138 24073 GRSES1_ 1 1,XFMR,OUT
XGRS58,1430 GRHAMSES 345 24073 GRSES1_ 1 1,XFMR,OUT
XGRS58,11434 GRHAMSE 13.8 24073 GRSES1_ 1 1,XFMR,OUT
XGRS89,3588 GROESBEC 69 3597 GROESBEC 138 1,XFMR,OUT
XGS389,49066 GABLE__ 12.47 49166 GABLE__ 1 A1,XFMR,OUT
XGS389,47640 GABLE__ 69 49166 GABLE__ 1 A1,XFMR,OUT
XGS389,47630 GABLE__ 138 49166 GABLE__ 1 A1,XFMR,OUT
XGS489,47640 GABLE__ 69 49156 GABLE__ 1 A2,XFMR,OUT
XGS489,49056 GABLE__ 13 49156 GABLE__ 1 A2,XFMR,OUT
XGS489,47630 GABLE__ 138 49156 GABLE__ 1 A2,XFMR,OUT
XGUN85,132381 GUNMTN 138 132382 GUNMTN 34.5 T1,XFMR,OUT
XGWE85,150961 GWEC_8 138 150962 GWEC_G 34.5 1,XFMR,OUT
XHA151,170191 HAY_HA 21 170195 HAY_HA 345 1,XFMR,OUT
XHA180,8255 HAMILTON 138 80480 HAMILTO 20 2,XFMR,OUT
XHA251,170193 HAY_HA 21 170197 HAY_HA 345 3,XFMR,OUT
XHA280,8255 HAMILTON 138 80478 HAMILTO 20 3,XFMR,OUT
XHA351,170194 HAY_HA 21 170198 HAY_HA 345 4,XFMR,OUT
XHAL89,7246 L_HALLET 138 7585 L_HALLET 69 1,XFMR,OUT
XHAM80,8255 HAMILTON 138 80479 HAMILTO 20 1,XFMR,OUT
XHAM88,8255 HAMILTON 138 8257 HAMILTON 138 2,XFMR,OUT
XHAR89,8325 HARLINSW 69 8327 HARLINSW 138 1,XFMR,OUT
XHAW89,705 HAWKINS9 69 707 HAWKINS8 138 1,XFMR,OUT
XHAW89,707 HAWKINS8 138 907563 HAWKIN 69 2,XFMR,OUT
XHAY51,170192 HAY_HA 21 170196 HAY_HA 345 2,XFMR,OUT
XHC158,2082 HICKS_SW 138 24014 HCKSW2_ 1 1,XFMR,OUT
XHC158,2081 HICKS_SW 345 24014 HCKSW2_ 1 1,XFMR,OUT
XHC158,24014 HCKSW2_ 1 902436 HCKSW2 13.8 1,XFMR,OUT
XHCK58,2081 HICKS_SW 345 24012 HCKSW1_ 1 1,XFMR,OUT
XHCK58,2082 HICKS_SW 138 24012 HCKSW1_ 1 1,XFMR,OUT
XHCK58,18000 HCKSW2_ 13.8 24012 HCKSW1_ 1 1,XFMR,OUT
XHEI89,38740 TNHEIGH 138 38770 TNHEIGH 69 2,XFMR,OUT
XHEL85,181731 HELIOS 138 181732 HELIOS 34.5 1,XFMR,OUT
XHEL85,181732 HELIOS 181733 HELIOS BC,LINE,OUT
XHH185,180460 HHOLLO 34.5 180461 HHOLLO 138 2,XFMR,OUT
XHH285,180462 HHOLLO 34.5 180463 HHOLLO 138 1,XFMR,OUT
XHH385,170234 HHG_HH 34.5 170241 HHGT_4 138 6,XFMR,OUT
XHH485,170233 HHG_HH 34.5 170240 HHGT_3 138 5,XFMR,OUT
XHH585,170235 HHG_HH 34.5 170242 HHGT_5 138 4,XFMR,OUT
XHH685,170231 HHG_CA 34.5 170238 HHGT_1 138 3,XFMR,OUT
XHH785,180458 HHOLLO 34.5 180459 HHOLLO 138 1,XFMR,OUT
XHHG58,170245 HHGT_1 345 170252 HHGT_1 1 1,XFMR,OUT
XHHG58,170243 HHGT_X 138 170252 HHGT_1 1 1,XFMR,OUT
XHHG58,170236 HHGT_1 34.5 170252 HHGT_1 1 1,XFMR,OUT
XHHG85,170234 HHG_HH 34.5 170241 HHGT_4 138 7,XFMR,OUT
XHHO85,180460 HHOLLO 34.5 180461 HHOLLO 138 1,XFMR,OUT
XHI155,132631 SANTRI 34.5 132632 SANTRI 345 T1,XFMR,OUT
XHIC55,132632 SANTRI 345 132681 SANTRI 34.5 T2,XFMR,OUT
XHIG89,7545 L_HIGH32 69 7546 L_HIGH32 138 1,XFMR,OUT
XHIL89,501 HILLTOP8 138 506 HILLTOP9 69 1,XFMR,OUT
XHIW89,8468 HIWAY_92 69 8470 HIWAY_94 138 1,XFMR,OUT
XHKB58,12388 HACKBRY 13.8 24026 HKBRY3_ 1 1,XFMR,OUT
XHKB58,2387 HACKBRY1 345 24026 HKBRY3_ 1 1,XFMR,OUT
XHKB58,2388 HACKBRY1 138 24026 HKBRY3_ 1 1,XFMR,OUT
DNORSTE8,9128 NORTHL13 9275 STECK 1,LINE,OUT
DNORSTE8,9128 NORTHL13 9238 MAGPLANT 1,LINE,OUT
DNORTIP8,76001 L_TIPPE 76595 L_NORTM 1,LINE,OUT
DNORTIP8,6586 MCCAMY4 76032 L_NORTM 1,LINE,OUT
DNWKWLV8,2857 DRAGON2_ 12481 RVRFRNT 1,LINE,OUT
DNWKWLV8,2809 8009002_ 2857 DRAGON2_ 1,LINE,OUT
DNWKWLV8,2482 ELEVEE_E 2810 8009003_ 1,LINE,OUT
DNWKWLV8,2399 WLEVEE_E 12481 RVRFRNT 1,LINE,OUT
DOASWAP5,43035 OASIS__ 44000 W_A_P__ 99,LINE,OUT
DOASWAP5,43035 OASIS__ 44000 W_A_P__ 18,LINE,OUT
DODEMDS5,11016 QUAILSW 11028 ODESEHV 1,LINE,OUT
DODEMDS5,1028 ODEHVC_5 11028 ODESEHV 1,LINE,OUT
DODEMDS5,1125 MIDESSAS 11028 ODESEHV 1,LINE,OUT
DOGATUL5,79501 OGALLAL 79503 TULECNY 2,LINE,OUT
DOGATUL5,79501 OGALLAL 79503 TULECNY 1,LINE,OUT
DOGAWIN5,79501 OGALLAL 79502 WINDMIL 2,LINE,OUT
DOGAWIN5,79501 OGALLAL 79502 WINDMIL 1,LINE,OUT
DOLMFIV8,5150 FIVE_PTS 5255 LAREDO1 1,LINE,OUT
DOLMFIV8,5096 COMAL_ST 5325 OLMOS 1,LINE,OUT
DOLNOR89,795 STHBENDSW 796 SOUTHBEND 1,LINE,OUT
DOLNOR89,791 JEAN 795 STHBENDSW 1,LINE,OUT
DOLNOR89,343 MRSSHPRD 795 STHBENDSW 1,LINE,OUT
DOLNOR89,788 OLNEY9 791 JEAN 1,LINE,OUT
DOLNOR89,787 OLNEY8 1477 RICESW_8 1,LINE,OUT
DOLNOR89,343 MRSSHPRD 785 ORAN 1,LINE,OUT
DONIPIL8,9251 ONION_CK 9259 PILOT_KB 1,LINE,OUT
DONIPIL8,9071 GARFIELD 9147 HICRSMB2 1,LINE,OUT
DONISTO8,9237 STONEY_R 9251 ONION_CK 1,LINE,OUT
DONISTO8,9251 ONION_CK 9259 PILOT_KB 1,LINE,OUT
DPALBEE8,7356 L_MARSFO 7477 L_PALEPE 1,LINE,OUT
DPALBEE8,7476 L_PALEFA 7540 L_BEECRE 1,LINE,OUT
DPAYVLS8,1737 DENISN_W 1742 TEXOMA_T 1,LINE,OUT
DPAYVLS8,1734 FINK_T8 1736 PERRIN1_ 1,LINE,OUT
DPAYVLS8,1734 FINK_T8 1735 FINK_8 1,LINE,OUT
DPAYVLS8,1739 DENISND_ 1742 TEXOMA_T 1,LINE,OUT
DPAYVLS8,1733 PERRIN_T 1734 FINK_T8 1,LINE,OUT
DPAYVLS8,1691 VALLYSES 1743 DENISN_N 1,LINE,OUT
DPAYVLS8,1691 VALLYSES 1747 CHERYMND 1,LINE,OUT
DPAYVLS8,1732 SHER_NW_ 1758 PAYNE1_8 1,LINE,OUT
DPAYVLS8,1732 SHER_NW_ 1733 PERRIN_T 1,LINE,OUT
DPAYVLS8,1745 DENISN_8 1747 CHERYMND 1,LINE,OUT
DPAYVLS8,1745 DENISN_8 1746 SHER_E_8 1,LINE,OUT
DPAYVLS8,1739 DENISND_ 1743 DENISN_N 1,LINE,OUT
DPAYVLS8,1733 PERRIN_T 1737 DENISN_W 1,LINE,OUT
DPAYVLS8,1741 LKTEXOMA 1742 TEXOMA_T 1,LINE,OUT
DPAYVLS8,1739 DENISND_ 6949 DENISDMA 1,LINE,OUT
DPAYVLS8,1747 CHERYMND 6814 CHERY_RC 1,LINE,OUT
DPAYVLS8,1746 SHER_E_8 1758 PAYNE1_8 1,LINE,OUT
DPBSHLT8,1010 PERMIANB 900675 NOTREE 1,LINE,OUT
DPBSHLT8,1145 AMGLDSMI 11250 HOLTSOU 1,LINE,OUT
DPBSHLT8,1141 HOLTSS_8 11250 HOLTSOU 1,LINE,OUT
DPBSHLT8,1140 SHARBAUE 1146 NOTREES_ 1,LINE,OUT
DPBSHLT8,1140 SHARBAUE 1145 AMGLDSMI 1,LINE,OUT
DPBSHLT8,1009 YUCCADR_ 1146 NOTREES_ 1,LINE,OUT
DPDSBRY8,12445 MDLTM1_ 12903 ENETOH1 1,LINE,OUT
DPDSBRY8,2903 ENET1_8 12903 ENETOH1 1,LINE,OUT
DPDSBRY8,2904 ENET2_8 2908 BRYNST2_ 1,LINE,OUT
DPDSBRY8,2904 ENET2_8 12904 ENETOH2 1,LINE,OUT
DPDSBRY8,2445 PARKDB2_ 12442 PARKD_2 1,LINE,OUT
DPDSBRY8,12442 PARKD_2 12446 MDLTM2_ 1,LINE,OUT
DPDSBRY8,2903 ENET1_8 2906 NNET1T_8 1,LINE,OUT
DPDSBRY8,2445 PARKDB2_ 12441 PARKD_1 1,LINE,OUT
DPDSBRY8,2906 NNET1T_8 2907 BRYNST1_ 1,LINE,OUT
DPDSBRY8,2442 PARKDB1_ 12442 PARKD_2 1,LINE,OUT
DPDSBRY8,12446 MDLTM2_ 12904 ENETOH2 1,LINE,OUT
DPDSBRY8,2861 NNET1_8 2906 NNET1T_8 1,LINE,OUT
DPDSBRY8,2442 PARKDB1_ 12441 PARKD_1 1,LINE,OUT
DPDSBRY8,12441 PARKD_1 12445 MDLTM1_ 1,LINE,OUT
XPUT88,6309 PUTN4A 138 6310 PUTN4B 138 2,XFMR,OUT
XPUT89,6307 PUTN2A 69 906981 PUTN4B 138 1,XFMR,OUT
XQA154,131244 QALSW_ 13.8 131248 QALSW_ 1 1,XFMR,OUT
XQA154,131247 QALSW_ 345 131248 QALSW_ 1 1,XFMR,OUT
XQA154,131245 QALSW_ 13.8 131248 QALSW_ 1 1,XFMR,OUT
XQA254,131243 QALSW_ 13.8 131249 QALSW_ 1 1,XFMR,OUT
XQA254,131247 QALSW_ 345 131249 QALSW_ 1 1,XFMR,OUT
XQA254,131243 QALSW_ 13.8 131249 QALSW_ 1 2,XFMR,OUT
XQA354,131246 QALSW_ 13.8 131250 QALSW_ 1 1,XFMR,OUT
XQA354,131247 QALSW_ 345 131250 QALSW_ 1 1,XFMR,OUT
XQA354,131246 QALSW_ 13.8 131250 QALSW_ 1 2,XFMR,OUT
XQAL54,131241 QALSW_ 13.8 131253 QALSW_ 1 1,XFMR,OUT
XQAL54,131247 QALSW_ 345 131253 QALSW_ 1 1,XFMR,OUT
XQAL54,131242 QALSW_ 13.8 131253 QALSW_ 1 1,XFMR,OUT
XRA184,5513 RAYBURNP 138 110037 RA_RAY 13.8 1,XFMR,OUT
XRAD89,1398 RADIUMMT 138 6180 RADIUM2A 69 1,XFMR,OUT
XRAY84,5513 RAYBURNP 138 110036 RAY_RA 13.8 1,XFMR,OUT
XRAY89,8300 RAYMND22 69 8302 RAYMND24 138 1,XFMR,OUT
XRAY94,5500 RAYBURN9 69 110038 RAYBUR 13.8 1,XFMR,OUT
XRAY94,110032 RAY_RA 110038 RAYBUR BC,LINE,OUT
XRAY94,110031 RAY_RA 110038 RAYBUR BC,LINE,OUT
XRCS89,1787 RIVERCST 13.8 24097 RCSES1_ 1 3,XFMR,OUT
XRCS89,1781 RIVERCST 69 24097 RCSES1_ 1 2,XFMR,OUT
XRCS89,1780 RIVERCST 138 24097 RCSES1_ 1 1,XFMR,OUT
XRDC85,180551 RDCAN_ 34.5 180552 RDCANY 138 1,XFMR,OUT
XRDW89,930 RDWELLS13 138 907567 RDWELL 69 1,XFMR,OUT
XRE184,161031 REDGAT 138 161036 RG_GSU 1 G1,XFMR,OUT
XRE184,161032 REDGAT 13.8 161036 RG_GSU 1 G1,XFMR,OUT
XRE184,161033 REDGAT 13.8 161036 RG_GSU 1 G1,XFMR,OUT
XRE185,132331 REROCK 138 132333 REROCK 34.5 1,XFMR,OUT
XRE285,160691 REDFIS 34.5 160694 REDFIS 138 1,XFMR,OUT
XRED84,161034 REDGAT 13.8 161037 RG_GSU 1 G2,XFMR,OUT
XRED84,161035 REDGAT 13.8 161037 RG_GSU 1 G2,XFMR,OUT
XRED84,161031 REDGAT 138 161037 RG_GSU 1 G2,XFMR,OUT
XRED85,160693 REDFIS 34.5 160694 REDFIS 138 2,XFMR,OUT
XREN58,16358 RNRDPL1 13.8 24099 RENSW1_ 1 2,XFMR,OUT
